run_timestamp,keyword,current_score,avg_velocity,avg_acceleration,momentum_score,label,source
2026-06-28T19:03:57.372698+00:00,เสื้อโอเวอร์ไซส์,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T19:03:57.372698+00:00,กางเกงขายาวทรงสวย,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T19:03:57.372698+00:00,รองเท้าผ้าใบ,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T19:03:57.372698+00:00,กระเป๋าสะพาย,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T19:03:57.372698+00:00,เดรสออกงาน,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T21:55:05.292444+00:00,คอนซีลเลอร์,100.0,11.111,11.111,11.111,PEAK_RISING,live
2026-06-28T21:55:05.292444+00:00,ลิปเปลี่ยนสี,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T21:55:05.292444+00:00,ครีมกันแดดโกลว์,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T21:55:05.292444+00:00,เซรั่มหน้าใส,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T21:55:05.292444+00:00,น้ำหอมติดทน,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T21:55:05.292444+00:00,คอลลาเจน,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T21:55:05.292444+00:00,วิตามินผิว,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T21:55:05.292444+00:00,ขนมเกาหลี,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T21:55:05.292444+00:00,กาแฟลดน้ำหนัก,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T21:55:05.292444+00:00,โพรไบโอติก,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T21:55:05.292444+00:00,ที่ดูดฝุ่นไร้สาย,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T21:55:05.292444+00:00,หม้อทอดไร้น้ำมัน,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T21:55:05.292444+00:00,เครื่องฟอกอากาศ,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T21:55:05.292444+00:00,ไฟ LED ติดผนัง,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T21:55:05.292444+00:00,เครื่องชงกาแฟ,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T21:55:05.292444+00:00,เสื้อโอเวอร์ไซส์,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T21:55:05.292444+00:00,กางเกงขายาวทรงสวย,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T21:55:05.292444+00:00,รองเท้าผ้าใบ,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T21:55:05.292444+00:00,กระเป๋าสะพาย,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T21:55:05.292444+00:00,เดรสออกงาน,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-29T02:31:21.627033+00:00,ลิปเปลี่ยนสี,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:31:21.627033+00:00,ครีมกันแดดโกลว์,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:31:21.627033+00:00,เซรั่มหน้าใส,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:31:21.627033+00:00,น้ำหอมติดทน,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:31:21.627033+00:00,คอนซีลเลอร์,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:31:21.627033+00:00,คอลลาเจน,0.0,0.0,7.333,2.2,STABLE,live
2026-06-29T02:31:21.627033+00:00,วิตามินผิว,0.0,0.0,0.0,0.0,STABLE,live
